[2024-12-18 20:24:39] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-18 20:24:39] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-18 20:24:39] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-18 20:24:43] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-18 20:24:43] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-18 20:24:43] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-18 20:24:43] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479\
[2024-12-18 20:24:43] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/peliculas_copauyuni/
[2024-12-18 20:30:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/2024/11/30/hola-mundo/
[2024-12-18 20:30:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 673
[2024-12-18 20:30:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:30:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676330d218bf9-MhmTZq.tmp
[2024-12-18 20:30:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/2024/11/30/hola-mundo/?simply_static_page=657
[2024-12-18 20:30:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/2024/11/30/hola-mundo/?simply_static_page=657
[2024-12-18 20:30:15] [class-ss-url-fetcher.php:103] Filesize: 88364 bytes
[2024-12-18 20:30:15] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-12-18 20:30:15] [class-ss-url-fetcher.php:233] New filename for static page: /2024/11/30/hola-mundo/index.html
[2024-12-18 20:30:15] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676330d218bf9-MhmTZq.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/2024/11/30/hola-mundo/index.html
[2024-12-18 20:30:15] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:30:16] [class-ss-fetch-urls-task.php:159] Adding 45 URLs to the queue
[2024-12-18 20:30:16] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:30:16] [class-ss-page.php:119] Checking Content Identical:73ec00abcb24c77c51ef984994ab9a460a615548===. Value: FALSE
[2024-12-18 20:30:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/2024/11/30/hola-mundo/feed/
[2024-12-18 20:30:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 673
[2024-12-18 20:30:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:30:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676330d86efde-PXAHDj.tmp
[2024-12-18 20:30:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/2024/11/30/hola-mundo/feed/?simply_static_page=658
[2024-12-18 20:30:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/2024/11/30/hola-mundo/feed/?simply_static_page=658
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:103] Filesize: 1833 bytes
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/rss+xml; charset=UTF-8
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:233] New filename for static page: /2024/11/30/hola-mundo/feed/index.xml
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676330d86efde-PXAHDj.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/2024/11/30/hola-mundo/feed/index.xml
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:159] Adding 3 URLs to the queue
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:30:20] [class-ss-page.php:119] Checking Content Identical:c0e21c1e7cb00753224128bb50337022ca4b2fe6===. Value: FALSE
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.eot
[2024-12-18 20:30:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 673
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676330dc654f6-z3QuNW.tmp
[2024-12-18 20:30:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.eot?simply_static_page=659
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.eot?simply_static_page=659
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:103] Filesize: 134396 bytes
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/vnd.ms-fontobject
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.eot
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676330dc654f6-z3QuNW.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.eot
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:30:20] [class-ss-page.php:119] Checking Content Identical:5958a06de280ca88fd431cb53f99816b29f91aea===. Value: FALSE
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.woff2
[2024-12-18 20:30:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 673
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676330dc8532d-X9nPj3.tmp
[2024-12-18 20:30:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.woff2?simply_static_page=660
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.woff2?simply_static_page=660
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:103] Filesize: 74288 bytes
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.woff2
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676330dc8532d-X9nPj3.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.woff2
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:30:20] [class-ss-page.php:119] Checking Content Identical:0039be9d8a99d1e5cf200ca3e08757692020460e===. Value: FALSE
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.woff
[2024-12-18 20:30:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 673
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676330dca0ef8-cLfUcI.tmp
[2024-12-18 20:30:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.woff?simply_static_page=661
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.woff?simply_static_page=661
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:103] Filesize: 87048 bytes
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.woff
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676330dca0ef8-cLfUcI.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.woff
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:30:20] [class-ss-page.php:119] Checking Content Identical:e00a59950b59ba51e1bd1bce08d2f63d03a2268a===. Value: FALSE
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.ttf
[2024-12-18 20:30:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 673
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676330dcbd2df-knN7ta.tmp
[2024-12-18 20:30:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.ttf?simply_static_page=662
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.ttf?simply_static_page=662
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:103] Filesize: 134160 bytes
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/ttf
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.ttf
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676330dcbd2df-knN7ta.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.ttf
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:30:20] [class-ss-page.php:119] Checking Content Identical:7cba2133893eb41e742d630f1218a8ac151675c8===. Value: FALSE
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.svg
[2024-12-18 20:30:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 673
[2024-12-18 20:30:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676330dcdbd5c-FWUzC4.tmp
[2024-12-18 20:30:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.svg?simply_static_page=663
[2024-12-18 20:30:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.svg?simply_static_page=663
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:103] Filesize: 749737 bytes
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.svg
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676330dcdbd5c-FWUzC4.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-brands-400.svg
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:30:21] [class-ss-page.php:119] Checking Content Identical:c4bd384d047cef886827bbf70fd6112a6de3c7b0===. Value: FALSE
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.eot
[2024-12-18 20:30:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 673
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676330dd3edad-WkSRoR.tmp
[2024-12-18 20:30:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.eot?simply_static_page=664
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.eot?simply_static_page=664
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:103] Filesize: 40308 bytes
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/vnd.ms-fontobject
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.eot
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676330dd3edad-WkSRoR.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.eot
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:30:21] [class-ss-page.php:119] Checking Content Identical:b55b6e468adfb5d52879ba9389cad2a2b97892c9===. Value: FALSE
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.woff2
[2024-12-18 20:30:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 673
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676330dd5b662-yUiqdl.tmp
[2024-12-18 20:30:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.woff2?simply_static_page=665
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.woff2?simply_static_page=665
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:103] Filesize: 14872 bytes
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.woff2
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676330dd5b662-yUiqdl.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.woff2
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:30:21] [class-ss-page.php:119] Checking Content Identical:a4c23e5bae96a5da2dba5599d56114faeb4a3495===. Value: FALSE
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.woff
[2024-12-18 20:30:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:8; Total: 673
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676330dd73a38-BIiBFW.tmp
[2024-12-18 20:30:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.woff?simply_static_page=666
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.woff?simply_static_page=666
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:103] Filesize: 18164 bytes
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.woff
[2024-12-18 20:30:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676330dd73a38-BIiBFW.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/gutenify/core/assets/fontawesome/fonts/fa-regular-400.woff
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:30:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:30:21] [class-ss-page.php:119] Checking Content Identical:26b552cb139041d3044c937e7879c9be2a8528bf===. Value: FALSE
